measured,configuration,performance,std
true,"[CHECKSUM, BLOCKSIZE, VERBOSE, LEVEL]",59.524,0.096
true,"[FORCE, BLOCKSIZE, VERBOSE, ENTROPY]",0.809,0.018
true,"[CHECKSUM, FORCE, VERBOSE, LEVEL]",59.33,0.467
true,"[CHECKSUM, TRANSFORM, VERBOSE, ENTROPY]",0.33,0.006
true,"[TRANSFORM, VERBOSE, LEVEL]",58.693,0.293
true,"[FORCE, BLOCKSIZE, LEVEL]",58.174,0.393
true,"[FORCE, BLOCKSIZE, TRANSFORM, LEVEL, ENTROPY]",59.981,0.515
true,"[CHECKSUM, FORCE, TRANSFORM, LEVEL, ENTROPY]",58.377,0.608
true,"[FORCE, VERBOSE, ENTROPY]",0.276,0.016
true,"[CHECKSUM, FORCE, TRANSFORM, VERBOSE, ENTROPY]",0.34,0.009
true,"[CHECKSUM, BLOCKSIZE, VERBOSE, LEVEL, ENTROPY]",60.384,0.833
true,"[BLOCKSIZE, ENTROPY]",0.717,0.014
true,"[FORCE, BLOCKSIZE]",0.776,0.014
true,"[ENTROPY]",0.238,0.012
true,"[TRANSFORM, ENTROPY]",0.229,0.003
true,"[CHECKSUM, FORCE, VERBOSE, LEVEL, ENTROPY]",58.335,0.808
true,"[CHECKSUM, FORCE, BLOCKSIZE, ENTROPY]",0.787,0.032
true,"[FORCE, VERBOSE, LEVEL]",58.565,0.265
true,"[]",0.229,0.004
true,"[CHECKSUM, TRANSFORM, VERBOSE, LEVEL, ENTROPY]",57.94,0.211
true,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, ENTROPY]",0.811,0.023
true,"[FORCE, BLOCKSIZE, VERBOSE, LEVEL, ENTROPY]",58.248,0.175
true,"[BLOCKSIZE, VERBOSE]",0.769,0.014
true,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, LEVEL, ENTROPY]",58.995,0.361
true,"[CHECKSUM, FORCE, BLOCKSIZE]",0.834,0.009
true,"[CHECKSUM, FORCE, BLOCKSIZE, LEVEL]",58.406,0.318
true,"[CHECKSUM, FORCE, TRANSFORM, VERBOSE, LEVEL, ENTROPY]",58.194,0.496
true,"[CHECKSUM, BLOCKSIZE, VERBOSE]",0.837,0.009
true,"[CHECKSUM, BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL]",57.567,0.821
true,"[CHECKSUM, FORCE, VERBOSE]",0.314,0.002
true,"[BLOCKSIZE, TRANSFORM, VERBOSE, ENTROPY]",0.787,0.01
true,"[CHECKSUM, BLOCKSIZE, TRANSFORM, VERBOSE, ENTROPY]",0.829,0.006
true,"[CHECKSUM, BLOCKSIZE, ENTROPY]",0.793,0.004
true,"[CHECKSUM, FORCE, BLOCKSIZE, TRANSFORM, VERBOSE, LEVEL]",58.377,0.708
